url,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,paliva,nox,co,voc,tzl,so2,ostatni,amoniak,co2
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710300132_CZ.html,"PRECIOSA, a.s. - závod 02",231900,13,798 46 Brodek u Konice,"49° 32´ 57.196"" sš 16° 50´ 11.771"" vd",10425322,"0,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,030","0,003",n/a,"0,009",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804272_CZ.html,PROFROST a.s. - plynové pece,107100,J. B. Pecky 4446/15,796 01 Prostějov,"49° 28´ 39.429"" sš 17° 6´ 11.173"" vd",26665379,"4,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,093","0,242",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/606490013_CZ.html,Remarkplast  s.r.o. - granulace plastů,383200,123,798 56 Bohuslavice,"49° 37´ 28.943"" sš 16° 56´ 46.490"" vd",28386205,,,n/a,n/a,"0,334","0,084",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804132_CZ.html,Ředitelství silnic a dálnic ČR - Středisko mostních provizorií,522100,Koberská 402,798 07 Brodek u Prostějova,"49° 22´ 13.026"" sš 17° 5´ 43.913"" vd",26007983,"0,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,002","0,000","0,303","0,010",n/a,"0,000000000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490391_CZ.html,"SaF - SERVIS, s.r.o. - chemická čistírna a prádelna Prostějov",960100,Sídliště svobody 3552/53,796 01 Prostějov,"49° 28´ 14.998"" sš 17° 5´ 38.001"" vd",n/a,,,n/a,n/a,"0,240",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733498131_CZ.html,Saint-Gobain Construction Products CZ a.s. - závod Prostějov,236400,Rovná 4595,796 01 Prostějov,"49° 27´ 45.445"" sš 17° 8´ 44.494"" vd",41731522,,,"0,637","0,157","1,223","0,336","0,005",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710801792_CZ.html,SEMO a.s.,011100,414,798 17 Smržice,"49° 29´ 51.362"" sš 17° 5´ 20.039"" vd",10607439,"2,0","bylinná biomasa (sláma, apod.), zemní plyn (průměrná výhř. 34050 kJ/m3)","0,546","0,327",n/a,"0,189","0,101",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490371_CZ.html,SIGNUM spol.s r.o.,256100,Za Kosteleckou 4189,796 01 Prostějov,"49° 29´ 3.640"" sš 17° 5´ 38.997"" vd",31434738,"1,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,384","0,289",n/a,"0,716",n/a,"0,236000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490301_CZ.html,"SLÉVÁRNA ANAH Prostějov, s.r.o.",245110,Vrahovická 3150/45,796 01 Prostějov,"49° 28´ 32.233"" sš 17° 7´ 49.446"" vd",24838357,,,"3,239","5,283",n/a,"1,090","13,997","0,000000022212",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710803532_CZ.html,SPRESO s.r.o. - kompostárna,381100,Sportovní 317,798 12 Kralice na Hané,"49° 27´ 48.466"" sš 17° 11´ 5.730"" vd",25340158,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/670151101_CZ.html,"Statek Kostelec na Hané, a.s. - farma Kostelec-kotelna a výroba bioplynu",011100,Smržická 537,798 41 Kostelec na Hané,"49° 30´ 35.486"" sš 17° 4´ 11.141"" vd",10500243,"0,9",bioplyn,"6,303","5,639",n/a,"0,007","0,013","0,089",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490471_CZ.html,"Strojírny Prostějov, a.s.",289200,Kojetínská 3700/5,796 01 Prostějov,"49° 27´ 53.987"" sš 17° 8´ 6.351"" vd",24844349,"4,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,303","0,005","12,223","3,068",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490131_CZ.html,Středomoravská nemocniční a.s. - kotelna Nemocnice Prostějov,861000,Mathonova 291/1,796 04 Prostějov,"49° 28´ 32.439"" sš 17° 5´ 17.903"" vd",25578316,"11,1","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,364","0,022",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804142_CZ.html,SUEZ Využití zdrojů a.s. - skládka odpadů Němčice nad Hanou,382100,Novosady 616,798 27 Němčice nad Hanou,"49° 21´ 16.790"" sš 17° 11´ 47.149"" vd",10536787,,,n/a,n/a,n/a,"0,000",n/a,"0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/703040013_CZ.html,SUEZ Využití zdrojů a.s. - využívání druhotných surovin Němčice nad Hanou,382100,Novosady 616,798 27 Němčice nad Hanou,"49° 21´ 16.790"" sš 17° 11´ 47.149"" vd",10536787,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710800622_CZ.html,"SV výrobní, s.r.o. - Prostějov",259300,Dolní 3137/100,796 01 Prostějov,"49° 27´ 52.655"" sš 17° 7´ 52.872"" vd",24838187,,,"0,077","0,492",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733820013_CZ.html,"TAURUS, družstvo-kotelna sýrárna",015000,Prostějovská 175,798 48 Protivanov,"49° 28´ 50.498"" sš 16° 50´ 23.238"" vd",25953753,"0,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,026","0,019",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490323_CZ.html,TAVRON s.r.o.,467200,Tovární 875/9e,798 11 Prostějov,"49° 28´ 46.845"" sš 17° 7´ 57.960"" vd",41441460,,,"0,001","0,001",n/a,"0,002",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710841622_CZ.html,TBG BETONMIX a.s.,236300,Průmyslová 219/7,796 01 Prostějov,"49° 28´ 28.360"" sš 17° 7´ 55.488"" vd",31434827,,,n/a,n/a,n/a,"0,267",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710802132_CZ.html,Tesco Stores ČR a.s. - OD Prostějov,471100,Konečná 441/25,796 07 Držovice,"49° 29´ 2.088"" sš 17° 7´ 42.881"" vd",25569686,"1,9","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,124","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710870542_CZ.html,Těžba štěrkopísku spol. s r.o.,081200,,798 07 Brodek u Prostějova,"49° 21´ 28.806"" sš 17° 4´ 35.510"" vd",n/a,,,n/a,n/a,n/a,"0,310",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490393_CZ.html,"TIP, spol. s r.o. - prášková lakovna",466100,Tovární 838/9a,798 11 Prostějov,"49° 28´ 47.971"" sš 17° 8´ 0.000"" vd",27503682,,,n/a,n/a,"0,937",n/a,n/a,"0,004",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490331_CZ.html,Toray Textiles Central Europe s.r.o.,132000,Průmyslová 4235/4,796 01 Prostějov,"49° 28´ 9.107"" sš 17° 8´ 17.001"" vd",25339761,"21,0","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","9,953","10,975",n/a,"0,047",n/a,"0,120",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/751248151_CZ.html,"UNIAGRIS energo, s.r.o. - provozovna Smržice",351100,U hřiště 320,798 17 Smržice,"49° 30´ 45.030"" sš 17° 6´ 26.732"" vd",30894531,"2,8",bioplyn,"11,741","28,246",n/a,"0,039","1,694",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804102_CZ.html,"UNIAGRIS Pěnčín, a.s. - Dolní farma",015000,285,798 57 Pěnčín,"49° 34´ 2.633"" sš 17° 0´ 57.170"" vd",10561439,"1,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,002","0,010",n/a,"0,480",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/733490401_CZ.html,VÍT SPÁČIL - prádelny a čistírny s.r.o. - Prostějov,960100,Husovo nám. 2127/10,796 01 Prostějov,"49° 28´ 11.524"" sš 17° 7´ 14.132"" vd",24827355,"3,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,118","0,007","0,197",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710800342_CZ.html,Vladislav Hanslík - stolárna,412010,V Pivovaře 111,798 07 Brodek u Prostějova,"49° 22´ 12.957"" sš 17° 4´ 56.260"" vd",25683608,"0,5",dřevní biomasa,"0,101","0,400",n/a,"0,160","0,060","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/672440053_CZ.html,Windmöller Machinery - lakovna,289600,Háj 357,798 12 Kralice na Hané,"49° 28´ 14.778"" sš 17° 8´ 59.236"" vd",41781104,,,n/a,n/a,"0,184",n/a,n/a,"0,143",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710802072_CZ.html,"WISCONSIN ENGINEERING CZ, s.r.o. - Vrahovická 41",283000,Vrahovická 4299/41d,796 01 Prostějov,"49° 28´ 27.495"" sš 17° 7´ 23.710"" vd",25374826,"1,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,031","0,011","1,300","0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710870272_CZ.html,"XAVEROV, a.s. - farma Přemyslovice",014700,,798 51 Přemyslovice,"49° 33´ 54.682"" sš 16° 59´ 8.776"" vd",n/a,"1,9","nafta, plynové oleje pro topení (obsah síry max. do 0,1 % vč.)","0,165","0,018",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804762_CZ.html,ZAPA beton a.s. - betonárna Prostějov,236300,Kojetínská 3140/1,796 01 Prostějov,"49° 28´ 0.688"" sš 17° 8´ 5.170"" vd",24838217,,,n/a,n/a,n/a,"0,006",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710801252_CZ.html,"ZD Klenovice na Hané, družstvo - farma Klenovice na Hané",015000,255,798 23 Klenovice na Hané,"49° 24´ 0.157"" sš 17° 12´ 48.246"" vd",10486097,,,"0,112","0,190",n/a,"0,035","0,000",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710870222_CZ.html,Zdeněk Vysloužil,256100,Tovární 890/9D,798 11 Prostějov,"49° 28´ 3.366"" sš 17° 8´ 25.646"" vd",27529487,,,n/a,n/a,n/a,n/a,n/a,"0,002000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710300272_CZ.html,"Zemědělská společnost TERRIS Budětsko, a.s. - farma Budětsko",015000,118,798 52 Budětsko,"49° 35´ 10.268"" sš 16° 55´ 33.856"" vd",10435816,"1,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,900","0,700",n/a,"0,420",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710800782_CZ.html,Zemědělské družstvo Vícov - farma Vícov sušička obilí,015000, 200,798 43 Vícov,"49° 29´ 19.900"" sš 16° 57´ 47.223"" vd",26982374,,,"0,000","0,000",n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804542_CZ.html,Zemědělské družstvo Vícov - udírny Lešany,015000,,798 42 Lešany,"49° 30´ 2.060"" sš 17° 1´ 35.526"" vd",10513531,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/781490013_CZ.html,Zemědělské družstvo Vícov - výroba bioplynu - BSP Vícov,015000,200,798 03 Vícov,"49° 29´ 18.911"" sš 16° 57´ 40.185"" vd",10634959,"1,4",bioplyn,"5,921","10,602",n/a,"0,046","0,058",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710800812_CZ.html,Zemědělské družstvo Vrahovice - farma Prostějov,015000,Majakovského 898/350,798 11 Prostějov,"49° 29´ 1.182"" sš 17° 9´ 7.099"" vd",72352655,"1,4",bioplyn,"5,756","13,746",n/a,"0,036",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710870552_CZ.html,"ZOD Němčice nad Hanou, družstvo - Farma Němčice nad Hanou",015000,Novosady 200,798 27 Němčice nad Hanou,"49° 20´ 54.144"" sš 17° 11´ 57.407"" vd",10532927,"0,6",,"0,000","0,000",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/734650023_CZ.html,"ZS TERRIS Budětsko, a.s. - kompostárna Přemyslovice",015000,,798 51 Přemyslovice,"49° 33´ 22.423"" sš 16° 57´ 32.117"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/672440023_CZ.html,ŽALUZIE NEVA s.r.o.,259900,Háj 370,798 12 Kralice na Hané,"49° 27´ 58.450"" sš 17° 9´ 10.470"" vd",41724089,,,"0,015","0,013",n/a,n/a,n/a,"0,033",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710870692_CZ.html,ŽPSV a.s. závod Doloplazy,236100,143,798 26 Doloplazy,"49° 21´ 4.362"" sš 17° 9´ 27.025"" vd",27264050,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,004","0,000",n/a,"0,104",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710804362_CZ.html,"2 MAX, s.r.o. - zpracování dřeva Mostkovice",162900,529,798 02 Mostkovice,"49° 28´ 57.982"" sš 17° 2´ 38.910"" vd",18582753,"1,2",dřevní biomasa,"0,762","0,577","1,567","0,245",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710100012_CZ.html,AB Max Lisovna Kovářov s.r.o.,222900,47,753 62 Potštát,"49° 38´ 41.452"" sš 17° 39´ 11.047"" vd",11096071,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710900022_CZ.html,"AGRAS Želatovice, a.s. - provozovna Čechy",015000,,751 15 Čechy,"49° 25´ 36.754"" sš 17° 31´ 46.114"" vd",77531418,"2,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,070","0,011",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710911362_CZ.html,"AGRAS Želatovice, a.s. - provozovna Želatovice horní",015000,,751 16 Želatovice,"49° 26´ 35.050"" sš 17° 30´ 45.470"" vd",28022459,"4,6","bioplyn, nafta","14,606","48,078",n/a,"0,074",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/667890541_CZ.html,Agro – družstvo MORAVA - provozovna Kojetín,015000,Samota 1484,752 01 Kojetín,"49° 21´ 30.523"" sš 17° 17´ 19.602"" vd",75021781,"2,8",bioplyn,"12,031","17,233",n/a,"0,018",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/713010033_CZ.html,Agrochov Jezernice a.s. - Kompostárna,015000,398,751 22 Osek nad Bečvou,"49° 30´ 47.969"" sš 17° 30´ 58.550"" vd",26259192,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710104462_CZ.html,Agrochov Jezernice a.s. - posklizňová linka Klokočí,015000,78,753 61 Klokočí,"49° 33´ 28.548"" sš 17° 40´ 41.629"" vd",27827941,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710103862_CZ.html,"AHOLD Czech Republic, a.s. - supermarket HYPERNOVA Hranice",471100,Zborovská 2008,753 01 Hranice,"49° 33´ 25.568"" sš 17° 44´ 59.341"" vd",26442205,"1,1","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,037","0,009",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/713010013_CZ.html,ALBO  okna - dveře s.r.o. - provoz Osek,162300,191,751 22 Osek nad Bečvou,"49° 30´ 40.251"" sš 17° 31´ 52.761"" vd",11127678,,,n/a,n/a,n/a,"0,032",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/684260073_CZ.html,"ALBO okna-dveře s.r.o., provoz Nové Dvory",162300,81,751 31 Lipník nad Bečvou,"49° 30´ 14.076"" sš 17° 34´ 11.546"" vd",73556360,,,n/a,n/a,n/a,"0,018",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680173_CZ.html,ALIMENTARE a.s.,682020,Tř. 1. máje 1901,753 01 Hranice,"49° 33´ 10.764"" sš 17° 44´ 10.060"" vd",25218867,"0,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,041","0,023",n/a,"0,002","0,001","0,007",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710970252_CZ.html,ALIMENTARE a.s. - plynová kotelna,682020,tř. Gen. Janouška 2854/2,750 02 Přerov,"49° 27´ 3.642"" sš 17° 28´ 12.712"" vd",24355623,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,037","0,034",n/a,"0,002","0,001","0,007",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680303_CZ.html,ANTAKA Mycí a recyklační linka Hranice,222000,Olomoucká 306,753 01 Hranice,"49° 33´ 29.908"" sš 17° 43´ 37.918"" vd",25976541,,,n/a,n/a,"0,064","0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/666450043_CZ.html,"Antonín Kobliha, Klokočí, parcelní č. 162/2",412000,,753 61 Klokočí,"49° 34´ 9.362"" sš 17° 41´ 49.586"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,"0,004",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710900392_CZ.html,ARCOS FM CZ s.r.o. - Kaufland Přerov,683200,Lipnická 2936/4,750 02 Přerov,"49° 27´ 51.158"" sš 17° 26´ 44.993"" vd",25549880,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,045","0,000",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710470042_CZ.html,AVELI z.s.,380000,Loučská 1411,751 31 Lipník nad Bečvou,"49° 32´ 17.178"" sš 17° 35´ 42.176"" vd",11324325,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710100022_CZ.html,AVL Moravia s.r.o.,265100,Tovární 605,753 01 Hranice,"49° 34´ 7.824"" sš 17° 44´ 54.383"" vd",11271167,,,n/a,n/a,"3,343","0,036",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/734718171_CZ.html,Beton Brož s.r.o. - provozovna Přerov,236100,Tovačovská 3297/2c,750 02 Přerov,"49° 26´ 53.109"" sš 17° 26´ 22.649"" vd",28339959,,,n/a,n/a,n/a,"0,290",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710913052_CZ.html,BETONIKA s.r.o. Lobodice,236100,221,751 01 Lobodice,"49° 24´ 12.379"" sš 17° 17´ 20.282"" vd",11110716,,,n/a,n/a,n/a,"0,443",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710104982_CZ.html,"BETY - stavby, izolace a služby, s.r.o.",412000,náměstí Míru 21,753 66 Hustopeče nad Bečvou,"49° 31´ 49.012"" sš 17° 52´ 22.056"" vd",11085258,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680263_CZ.html,BIOMAC s.r.o. Výroba dřevěných pelet,162900,Potštátská 2122,753 01 Hranice,"49° 33´ 51.702"" sš 17° 44´ 12.141"" vd",11271493,,,"0,450","2,980",n/a,"0,135","0,088",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710170022_CZ.html,BLAHA V. s.r.o. - prádelna-parní plynová kotelna,960100,,753 51 Teplice nad Bečvou,"49° 32´ 10.669"" sš 17° 44´ 25.386"" vd",n/a,"1,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,224","0,055",n/a,"0,003","0,000",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680111_CZ.html,"Cement Hranice, akciová společnost",235100,Bělotínská 288,753 01 Hranice,"49° 33´ 40.207"" sš 17° 45´ 39.441"" vd",11268271,"10,1","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","493,195","1 678,906","0,492","18,069","26,045","3,835000","23,449",n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710100082_CZ.html,CIDEM Hranice a.s. - Divize CETRIS,236500,Nová 223,753 01 Hranice,"49° 33´ 37.900"" sš 17° 45´ 11.007"" vd",11267666,"7,0","dřevní biomasa, zemní plyn (průměrná výhř. 34050 kJ/m3)","6,449","10,478",n/a,"10,768",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710100112_CZ.html,"CIDEMAT Hranice, s.r.o.",236100,Bělotínská 288,753 01 Hranice,"49° 33´ 40.207"" sš 17° 45´ 39.441"" vd",11268271,,,n/a,n/a,n/a,"0,126",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710104572_CZ.html,Cihelna Polom s.r.o.,233200,97,753 64 Polom,"49° 34´ 33.244"" sš 17° 51´ 23.114"" vd",11138599,"1,0",hnědé uhlí tříděné,"3,597","61,993",n/a,"0,850","17,919","0,308000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680123_CZ.html,Clean up s.r.o.,960100,Plynárenská 628,753 01 Hranice,"49° 33´ 18.097"" sš 17° 44´ 18.128"" vd",11271396,"1,7",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,248","0,061","3,073","0,004","0,002","0,012",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680451_CZ.html,"CTP Invest, spol. s r.o. - Central Trade Park Hranice",411000,Olomoucká 306,753 01 Hranice,"49° 33´ 29.908"" sš 17° 43´ 37.918"" vd",25976541,"18,2","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,794","0,025",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/647680163_CZ.html,Czech Etimex s.r.o.,293200,Olomoucká 306,753 01 Hranice,"49° 33´ 29.908"" sš 17° 43´ 37.918"" vd",25976541,,,n/a,n/a,n/a,n/a,n/a,"0,133",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/602600591_CZ.html,"Č. O. B. slévárna, s.r.o.",245400,214,750 02 Beňov,"49° 25´ 1.845"" sš 17° 29´ 49.920"" vd",25839471,,,"0,110","0,032",n/a,"0,599",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710913602_CZ.html,ČD Cargo a.s. - OKV Přerov - Lověšice,492000,Moštěnská 253/21,750 02 Přerov,"49° 25´ 43.977"" sš 17° 27´ 13.921"" vd",11210966,,,n/a,n/a,"0,555",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710913282_CZ.html,"ČEPS, a.s. - TR Prosenice",351200,,751 21 Prosenice,"49° 30´ 12.621"" sš 17° 29´ 53.065"" vd",n/a,"0,7",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/734710043_CZ.html,Česká telekomunikační infrastruktura a.s. - PR0081_NPZ,611000,Šířava 1295/27,750 02 Přerov,"49° 27´ 3.299"" sš 17° 27´ 30.311"" vd",11226889,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ071/710970322_CZ.html,"Českomoravská železniční opravna, s.r.o.",331710,Kojetínská 358/71,750 02 Přerov,"49° 26´ 34.281"" sš 17° 26´ 22.587"" vd",11220538,,,n/a,n/a,"0,723","0,007",n/a,n/a,n/a,n/a
