zdroj_id,nazev,mnozstvi
212200522,oxidy dusíku,0.244
212200522,oxid uhelnatý,1.685
212201322,oxidy dusíku,0.19
212201322,oxid uhelnatý,0.018
210300842,tuhé znečišťující látky,2.487
210300842,oxidy dusíku,0.497
210300842,oxid uhelnatý,0.021
210300842,těkavé organické látky (VOC),1.531
212202502,tuhé znečišťující látky,0.0
212202502,oxid siřičitý,0.0
212202502,oxidy dusíku,0.0
212202502,oxid uhelnatý,0.0
212202502,organické látky vyjádřené jako TOC,0.003
212202502,těkavé organické látky (VOC),0.0
210370262,tuhé znečišťující látky,0.708
649670043,oxidy dusíku,0.036
649670043,oxid uhelnatý,0.0
210300232,tuhé znečišťující látky,0.215
210300232,oxidy dusíku,0.113
210300232,oxid uhelnatý,0.048
210370172,tuhé znečišťující látky,15.332
708970381,tuhé znečišťující látky,0.033
708970381,oxid siřičitý,0.0
708970381,oxidy dusíku,0.607
708970381,oxid uhelnatý,1.14
609048041,tuhé znečišťující látky,0.193
609048041,oxidy dusíku,0.292
609048041,oxid uhelnatý,0.012
609048041,těkavé organické látky (VOC),6.551
210370042,oxidy dusíku,0.041
210370042,oxid uhelnatý,0.004
210370042,těkavé organické látky (VOC),1.813
792760191,organické látky vyjádřené jako TOC,0.004
212200242,tuhé znečišťující látky,2.4
212200242,oxidy dusíku,0.172
212200242,oxid uhelnatý,0.975
675800013,tuhé znečišťující látky,0.748
757698061,tuhé znečišťující látky,1.892
708990133,oxidy dusíku,4.81
708990133,oxid uhelnatý,0.325
649670053,oxidy dusíku,0.002
649670053,oxid uhelnatý,0.0
210370282,těkavé organické látky (VOC),0.241
660920013,tuhé znečišťující látky,0.004
660920013,oxidy dusíku,0.007
660920013,oxid uhelnatý,0.001
660920013,těkavé organické látky (VOC),1.067
660920013,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.0005
210304562,těkavé organické látky (VOC),0.86
777750013,těkavé organické látky (VOC),0.105
666030171,tuhé znečišťující látky,0.029
666030171,oxidy dusíku,0.505
666030171,oxid uhelnatý,1.011
212270292,tuhé znečišťující látky,18.06
212270572,tuhé znečišťující látky,0.0
212270572,těkavé organické látky (VOC),0.0
210370672,tuhé znečišťující látky,0.007
210370672,organické látky vyjádřené jako TOC,1.112
210370672,těkavé organické látky (VOC),0.463
745450033,oxidy dusíku,4.911
745450033,oxid uhelnatý,5.488
666030013,těkavé organické látky (VOC),3.533
623440401,těkavé organické látky (VOC),0.442
609048011,tuhé znečišťující látky,0.0
609048011,oxid siřičitý,0.0
609048011,oxidy dusíku,1.101
609048011,oxid uhelnatý,0.052
609048011,organické látky vyjádřené jako TOC,0.0
708990151,oxidy dusíku,5.182
708990151,oxid uhelnatý,0.355
210300142,tuhé znečišťující látky,0.002
210300142,oxid siřičitý,0.002
210300142,oxidy dusíku,0.11
210300142,oxid uhelnatý,0.018
210300142,organické látky vyjádřené jako TOC,0.004
210300142,těkavé organické látky (VOC),3.122
210301132,oxidy dusíku,0.025
210301132,oxid uhelnatý,0.001
210370652,těkavé organické látky (VOC),0.221
698068161,oxidy dusíku,0.033
698068161,oxid uhelnatý,0.077
698068161,těkavé organické látky (VOC),0.129
787390013,tuhé znečišťující látky,0.0
609040123,tuhé znečišťující látky,0.001
609040123,oxid siřičitý,0.0
609040123,oxidy dusíku,0.003
609040123,oxid uhelnatý,0.0
212200302,tuhé znečišťující látky,0.002
212200302,oxid siřičitý,0.001
212200302,oxidy dusíku,0.386
212200302,oxid uhelnatý,0.016
212202552,tuhé znečišťující látky,0.002
212202552,oxid siřičitý,0.001
212202552,oxidy dusíku,0.195
212202552,oxid uhelnatý,0.0
212270482,tuhé znečišťující látky,0.127
212270482,oxidy dusíku,0.108
212270482,oxid uhelnatý,0.017
710140013,tuhé znečišťující látky,0.248
212270142,tuhé znečišťující látky,0.002
212270142,oxid siřičitý,0.001
212270142,oxidy dusíku,0.155
212270142,oxid uhelnatý,0.038
212270142,organické látky vyjádřené jako TOC,0.008
210304492,oxidy dusíku,0.009
210304492,oxid uhelnatý,0.0
210304492,organické látky vyjádřené jako TOC,1.119
210304492,těkavé organické látky (VOC),0.43
660920033,oxidy dusíku,0.488
660920033,oxid uhelnatý,0.0
210300592,tuhé znečišťující látky,17.998
745450391,těkavé organické látky (VOC),0.201
212201902,oxidy dusíku,0.333
212201902,oxid uhelnatý,0.046
609040083,tuhé znečišťující látky,0.003
660920093,tuhé znečišťující látky,0.039
212201182,tuhé znečišťující látky,0.074
212201182,oxid siřičitý,0.004
212201182,oxidy dusíku,0.093
212201182,oxid uhelnatý,0.002
212201182,organické látky vyjádřené jako TOC,0.005
212203752,tuhé znečišťující látky,0.382
717550033,tuhé znečišťující látky,0.075
212203232,oxidy dusíku,2.301
212203232,oxid uhelnatý,0.095
779340101,oxid siřičitý,1.1
779340101,oxidy dusíku,2.549
779340101,oxid uhelnatý,0.194
659310023,oxidy dusíku,0.014
659310023,oxid uhelnatý,0.002
627660011,tuhé znečišťující látky,0.051
627660011,oxidy dusíku,1.951
627660011,oxid uhelnatý,1.189
609220023,oxidy dusíku,0.009
609220023,oxid uhelnatý,0.002
212270072,oxidy dusíku,0.0
212270072,oxid uhelnatý,0.001
666030063,oxidy dusíku,0.174
666030063,oxid uhelnatý,0.009
210304542,tuhé znečišťující látky,0.007
210304542,oxid siřičitý,0.005
210304542,oxidy dusíku,0.249
210304542,oxid uhelnatý,0.001
210304542,organické látky vyjádřené jako TOC,0.022
210300782,tuhé znečišťující látky,0.012
210300782,oxid siřičitý,0.006
210300782,oxidy dusíku,0.968
210300782,oxid uhelnatý,1.121
210300782,organické látky vyjádřené jako TOC,0.04
210300752,tuhé znečišťující látky,0.002
210300752,oxid siřičitý,0.0
210300752,oxidy dusíku,0.034
210300752,oxid uhelnatý,0.005
210300752,organické látky vyjádřené jako TOC,0.004
623440073,těkavé organické látky (VOC),1.272
210370342,těkavé organické látky (VOC),0.327
212203202,tuhé znečišťující látky,0.027
666038151,oxidy dusíku,0.045
666038151,oxid uhelnatý,0.011
666038151,těkavé organické látky (VOC),2.297
702400043,tuhé znečišťující látky,0.14
660920073,těkavé organické látky (VOC),0.995
212270442,oxidy dusíku,0.001
212270442,oxid uhelnatý,0.001
210370292,oxidy dusíku,0.066
210370292,oxid uhelnatý,0.034
210370292,těkavé organické látky (VOC),3.422
210370232,oxidy dusíku,0.127
210370232,oxid uhelnatý,0.006
212200902,těkavé organické látky (VOC),0.371
210301362,tuhé znečišťující látky,0.091
210301362,organické látky vyjádřené jako TOC,0.333
210301362,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.189
210300612,tuhé znečišťující látky,0.0
210300612,oxid siřičitý,0.006
210300612,oxidy dusíku,0.044
210300612,oxid uhelnatý,0.009
210300612,organické látky vyjádřené jako TOC,0.004
212203392,tuhé znečišťující látky,0.368
212203392,oxidy dusíku,1.278
212203392,oxid uhelnatý,1.541
212203392,těkavé organické látky (VOC),0.0
210300712,oxidy dusíku,0.053
210300712,oxid uhelnatý,0.002
210304312,organické látky vyjádřené jako TOC,0.007
212200792,tuhé znečišťující látky,0.021
212200792,oxidy dusíku,0.259
212200792,oxid uhelnatý,0.176
212270202,chrom šestimocný,0.0
210370272,oxidy dusíku,1.255
210370272,oxid uhelnatý,0.006
609048021,tuhé znečišťující látky,2.133
609048021,oxid siřičitý,0.15
609048021,oxidy dusíku,0.386
609048021,oxid uhelnatý,3.055
609048021,organické látky vyjádřené jako TOC,9.142
609048021,těkavé organické látky (VOC),3.836
609048021,arsen,1.1883e-05
609048021,"kadmium a jeho sloučeniny, vyjádřené jako Cd",3.8445e-05
609048021,"olovo a jeho sloučeniny, vyjádřené jako Pb",1.9572e-05
609048021,"rtuť její sloučeniny, vyjádřené jako Hg",1.188e-06
609048021,polychlorované dibenzodioxiny a dibenzofurany,2.06e-10
609048021,polycyklické aromatické uhlovodíky,9.78e-07
609048021,polychlorované bifenyly,6.6e-11
212201722,oxidy dusíku,0.08
212201722,oxid uhelnatý,0.007
212201722,těkavé organické látky (VOC),1.8
649670023,tuhé znečišťující látky,0.04
649670023,oxid siřičitý,0.013
649670023,oxidy dusíku,1.347
649670023,oxid uhelnatý,0.131
649670023,organické látky vyjádřené jako TOC,0.075
609040113,tuhé znečišťující látky,0.0
609040113,oxid siřičitý,0.0
609040113,oxidy dusíku,1.607
609040113,oxid uhelnatý,0.592
609040113,organické látky vyjádřené jako TOC,0.0
662440461,oxidy dusíku,0.303
662440461,oxid uhelnatý,1.083
662440461,těkavé organické látky (VOC),1.008
697540013,tuhé znečišťující látky,0.005
697540013,těkavé organické látky (VOC),0.008
698060013,těkavé organické látky (VOC),1.647
210304272,organické látky vyjádřené jako TOC,0.002
210304242,tuhé znečišťující látky,0.026
212270092,tuhé znečišťující látky,0.02
212200402,tuhé znečišťující látky,0.0
212200402,oxid siřičitý,0.0
212200402,oxidy dusíku,0.006
212200402,oxid uhelnatý,0.001
212200402,organické látky vyjádřené jako TOC,0.0
210370142,oxid siřičitý,0.001
210370142,oxidy dusíku,0.2
210370142,oxid uhelnatý,0.039
210370142,těkavé organické látky (VOC),1.573
677642281,tuhé znečišťující látky,0.024
677642281,oxidy dusíku,0.197
677642281,oxid uhelnatý,0.009
677642281,těkavé organické látky (VOC),17.903
767850023,tuhé znečišťující látky,0.031
767850023,oxidy dusíku,0.036
767850023,oxid uhelnatý,0.008
767850023,těkavé organické látky (VOC),0.077
781020013,tuhé znečišťující látky,0.001
781020013,oxidy dusíku,0.083
781020013,oxid uhelnatý,0.021
781020013,těkavé organické látky (VOC),2.281
682550013,tuhé znečišťující látky,0.113
682550013,oxidy dusíku,6.491
682550013,oxid uhelnatý,34.145
210570482,tuhé znečišťující látky,0.067
210570482,oxid siřičitý,0.0
210570482,oxidy dusíku,3.983
210570482,oxid uhelnatý,32.422
210570482,organické látky vyjádřené jako TOC,0.0
210503852,tuhé znečišťující látky,0.008
210503852,oxid siřičitý,0.004
210503852,oxidy dusíku,0.51
210503852,oxid uhelnatý,0.12
210503852,organické látky vyjádřené jako TOC,0.03
697620481,tuhé znečišťující látky,0.017
697620481,oxid siřičitý,0.222
697620481,oxidy dusíku,0.759
697620481,oxid uhelnatý,0.096
697620481,organické látky vyjádřené jako TOC,0.15
697620481,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.009
697620481,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.368
210558892,organické látky vyjádřené jako TOC,0.0
210558892,těkavé organické látky (VOC),0.0
210570332,organické látky vyjádřené jako TOC,0.437
709718031,tuhé znečišťující látky,0.007
709718031,těkavé organické látky (VOC),1.266
210559842,tuhé znečišťující látky,0.847
210559842,oxidy dusíku,0.021
210559842,oxid uhelnatý,0.001
645830043,oxid siřičitý,0.173
645830043,oxidy dusíku,0.098
645830043,oxid uhelnatý,1.13
210558072,tuhé znečišťující látky,0.004
210558072,těkavé organické látky (VOC),2.612
620380551,tetrachlorethylen,0.76
210570852,tuhé znečišťující látky,0.0
210570852,oxid siřičitý,0.0
210570852,oxidy dusíku,0.004
210570852,oxid uhelnatý,0.001
210570852,organické látky vyjádřené jako TOC,0.0
650320013,tuhé znečišťující látky,0.032
761600023,tuhé znečišťující látky,0.213
644770023,tuhé znečišťující látky,0.959
645830391,organické látky vyjádřené jako TOC,0.28
742508101,oxidy dusíku,2.02
742508101,oxid uhelnatý,0.0
681820681,tuhé znečišťující látky,0.001
681820681,oxid siřičitý,0.001
681820681,oxidy dusíku,0.03
681820681,oxid uhelnatý,0.001
681820681,těkavé organické látky (VOC),0.32
697620181,tuhé znečišťující látky,0.739
697620181,oxidy dusíku,0.871
697620181,oxid uhelnatý,0.322
697620181,organické látky vyjádřené jako TOC,0.457
210557172,tuhé znečišťující látky,0.043
210557172,oxid siřičitý,0.0
210557172,oxidy dusíku,2.901
210557172,oxid uhelnatý,4.947
210570712,methan,4.48
210503032,tuhé znečišťující látky,0.117
210503032,těkavé organické látky (VOC),3.469
771340023,tuhé znečišťující látky,0.0
771340023,oxid siřičitý,0.0
771340023,oxidy dusíku,0.254
771340023,oxid uhelnatý,0.062
771340023,organické látky vyjádřené jako TOC,0.0
628790043,tuhé znečišťující látky,0.009
628790043,oxid siřičitý,0.006
628790043,oxidy dusíku,0.372
628790043,oxid uhelnatý,0.093
628790043,organické látky vyjádřené jako TOC,0.019
210570032,tuhé znečišťující látky,0.016
210570032,oxid siřičitý,0.075
210570032,oxidy dusíku,0.58
210570032,oxid uhelnatý,0.183
658610063,tuhé znečišťující látky,0.02
658610063,organické látky vyjádřené jako TOC,0.012
669970013,tuhé znečišťující látky,0.38
654010053,oxidy dusíku,0.192
654010053,oxid uhelnatý,1.325
654010053,těkavé organické látky (VOC),4.729
210503602,oxidy dusíku,0.018
210503602,oxid uhelnatý,0.007
744390023,tuhé znečišťující látky,0.023
744390023,oxidy dusíku,0.265
744390023,oxid uhelnatý,0.051
744390023,organické látky vyjádřené jako TOC,0.041
210500702,oxidy dusíku,0.009
210500702,oxid uhelnatý,0.0
210503072,tuhé znečišťující látky,0.011
210503072,oxidy dusíku,0.048
210503072,oxid uhelnatý,0.002
666850013,tuhé znečišťující látky,0.442
660090023,organické látky vyjádřené jako TOC,1.215
660090023,těkavé organické látky (VOC),0.729
697620021,tuhé znečišťující látky,0.0
697620021,oxidy dusíku,0.069
697620021,oxid uhelnatý,0.003
697620021,polychlorované dibenzodioxiny a dibenzofurany,0.0
697620021,polycyklické aromatické uhlovodíky,0.0
697620021,polychlorované bifenyly,0.0
697620021,"org. sloučeniny chloru, vyjádřené jako Cl",0.0
708060033,oxidy dusíku,0.08
708060033,oxid uhelnatý,0.095
210558512,organické látky vyjádřené jako TOC,4.081
210558512,těkavé organické látky (VOC),0.0
697620023,tuhé znečišťující látky,0.136
697620023,oxidy dusíku,0.226
697620023,oxid uhelnatý,0.051
757380023,tuhé znečišťující látky,0.063
757380023,oxidy dusíku,1.088
757380023,oxid uhelnatý,2.17
210570342,oxidy dusíku,0.048
210570342,oxid uhelnatý,0.031
761600013,tuhé znečišťující látky,0.081
761600013,oxidy dusíku,4.151
761600013,oxid uhelnatý,11.105
645830033,org. slouč. vyjádřené jako TOC 4.3. Sk.,3.2
680760023,tuhé znečišťující látky,0.011
680760023,oxidy dusíku,0.187
680760023,oxid uhelnatý,0.003
680760023,organické látky vyjádřené jako TOC,0.075
680760023,těkavé organické látky (VOC),0.132
680760023,amoniak,0.809
680760063,tuhé znečišťující látky,0.305
210570202,těkavé organické látky (VOC),0.302
210500992,tuhé znečišťující látky,0.005
210500992,oxidy dusíku,0.049
210500992,oxid uhelnatý,0.017
210500992,organické látky vyjádřené jako TOC,1.754
210500992,těkavé organické látky (VOC),4.856
757388091,tuhé znečišťující látky,0.282
757388091,oxidy dusíku,0.534
757388091,oxid uhelnatý,1.688
685050013,těkavé organické látky (VOC),0.035
210570132,tuhé znečišťující látky,0.002
210570132,organické látky vyjádřené jako TOC,0.046
654018051,těkavé organické látky (VOC),1.597
210557562,oxidy dusíku,0.139
210557562,oxid uhelnatý,0.031
210501002,oxidy dusíku,0.248
210501002,oxid uhelnatý,0.008
781020033,tuhé znečišťující látky,0.066
781020033,oxid siřičitý,0.022
781020033,oxidy dusíku,0.331
781020033,oxid uhelnatý,0.005
781020033,organické látky vyjádřené jako TOC,0.002
781020033,"kadmium a jeho sloučeniny, vyjádřené jako Cd",1.09e-07
781020033,"nikl a jeho sloučeniny, vyjádřené jako Ni",3.842e-06
781020033,"rtuť její sloučeniny, vyjádřené jako Hg",1.894e-06
781020033,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.000881
781020033,polychlorované dibenzodioxiny a dibenzofurany,8e-12
