zdroj_id,nazev,mnozstvi
652170061,plynné sloučeniny chloru vyjádřené jako chlorovodík,1.42
410701332,oxidy dusíku,0.54
410701332,oxid uhelnatý,0.007
410701332,těkavé organické látky (VOC),0.085
673290173,oxidy dusíku,0.474
673290173,oxid uhelnatý,0.215
410702172,tuhé znečišťující látky,1.632
410702152,tuhé znečišťující látky,0.203
410702152,oxid siřičitý,1.896
410702152,oxidy dusíku,0.535
410702152,oxid uhelnatý,0.264
410702152,organické látky vyjádřené jako TOC,0.055
728220213,tuhé znečišťující látky,0.0
728220213,organické látky vyjádřené jako TOC,0.0
410702202,tuhé znečišťující látky,0.048
410702202,oxid siřičitý,0.336
410702202,oxidy dusíku,0.297
410702202,oxid uhelnatý,0.085
410702202,organické látky vyjádřené jako TOC,0.195
410400122,tuhé znečišťující látky,0.012
782400401,tuhé znečišťující látky,8.948
782400401,oxid siřičitý,230.646
782400401,oxidy dusíku,67.161
782400401,oxid uhelnatý,129.179
782400401,těkavé organické látky (VOC),12.647
782400401,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.07
782400401,plynné sloučeniny chloru vyjádřené jako chlorovodík,3.021
410702322,tuhé znečišťující látky,0.0
410702322,těkavé organické látky (VOC),0.013
673290163,tuhé znečišťující látky,0.0
673290163,oxid siřičitý,0.0
673290163,oxidy dusíku,0.377
673290163,oxid uhelnatý,0.354
673290163,organické látky vyjádřené jako TOC,0.0
410701752,tuhé znečišťující látky,0.186
410701752,oxid siřičitý,1.781
410701752,oxidy dusíku,0.372
410701752,oxid uhelnatý,0.667
644050053,oxidy dusíku,3.584
644050053,oxid uhelnatý,4.631
706680091,tuhé znečišťující látky,2.59
706680091,oxid siřičitý,134.436
706680091,oxidy dusíku,315.507
706680091,oxid uhelnatý,19.576
706680091,těkavé organické látky (VOC),1.308
706680091,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.003846
706680091,arsen,0.029239999
706680091,"cin a jeho sloučeniny, vyjádřené jako Sn",0.056230001
706680091,chrom (bez šestimocného chromu),0.018601
706680091,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.00286
706680091,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.000201
706680091,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.002363
706680091,"měď a její sloučeniny, vyjádřené jako Cu",0.003296
706680091,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.001221
706680091,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.075337
706680091,"selen a jeho sloučeniny, vyjádřené jako Se",0.01929
706680091,"vanad a jeho sloučeniny, vyjádřené jako V",0.000959
706680091,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.78485
706680091,plynné sloučeniny chloru vyjádřené jako chlorovodík,4.91839
752220511,těkavé organické látky (VOC),0.14
741530013,tuhé znečišťující látky,0.013
410702112,oxidy dusíku,2.628
410702112,oxid uhelnatý,3.444
410702412,tuhé znečišťující látky,0.093
410702412,oxid siřičitý,0.002
410702412,oxidy dusíku,0.07
410702412,oxid uhelnatý,0.004
410702412,organické látky vyjádřené jako TOC,0.0
782400073,tuhé znečišťující látky,0.149
782400073,oxidy dusíku,0.481
782400073,oxid uhelnatý,1.892
673810023,tuhé znečišťující látky,0.0
673810023,těkavé organické látky (VOC),0.072
410400382,tuhé znečišťující látky,0.047
410400382,oxid siřičitý,0.001
410400382,oxidy dusíku,0.21
410400382,oxid uhelnatý,0.049
410400382,organické látky vyjádřené jako TOC,0.01
410400382,těkavé organické látky (VOC),0.657
410702252,tuhé znečišťující látky,0.001
410702252,oxid siřičitý,0.001
410702252,oxidy dusíku,0.381
410702252,oxid uhelnatý,0.308
410702252,organické látky vyjádřené jako TOC,0.007
673290411,oxidy dusíku,0.135
673290411,oxid uhelnatý,0.013
410701762,tuhé znečišťující látky,0.941
410701762,oxidy dusíku,0.649
410701762,oxid uhelnatý,0.761
782408251,tuhé znečišťující látky,0.085
782408251,oxidy dusíku,8.428
782408251,oxid uhelnatý,22.359
410702442,tuhé znečišťující látky,0.38
410702452,tuhé znečišťující látky,1.173
786720171,tuhé znečišťující látky,122.721
786720171,oxid siřičitý,1651.277
786720171,oxidy dusíku,2463.957
786720171,oxid uhelnatý,348.917
786720171,organické látky vyjádřené jako TOC,0.0
786720171,těkavé organické látky (VOC),39.547
786720171,amoniak,2.853
786720171,arsen,0.035498999
786720171,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000754
786720171,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.066679999
786720171,"rtuť její sloučeniny, vyjádřené jako Hg",0.029962
786720171,polychlorované dibenzodioxiny a dibenzofurany,5.0784e-08
786720171,polycyklické aromatické uhlovodíky,0.026393784
786720171,polychlorované bifenyly,4.7131e-08
786720171,merkaptany,0.237
786720171,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",11.324833
786720171,sírovodík,0.004
786720171,plynné sloučeniny chloru vyjádřené jako chlorovodík,5.476208
782400033,tuhé znečišťující látky,0.505
728220523,tuhé znečišťující látky,0.03
728220523,oxidy dusíku,2.866
728220523,oxid uhelnatý,0.395
728220523,těkavé organické látky (VOC),0.121
410701422,tuhé znečišťující látky,2.147
410702572,tuhé znečišťující látky,3.483
410702572,oxidy dusíku,1.395
410702572,oxid uhelnatý,0.005
752227991,tuhé znečišťující látky,0.089
752227991,oxidy dusíku,5.974
752227991,oxid uhelnatý,15.872
786720063,tuhé znečišťující látky,2.923
786720063,oxid siřičitý,3.185
786720063,oxidy dusíku,3.896
786720063,oxid uhelnatý,1.948
410701742,azbest,0.0
410701792,tuhé znečišťující látky,0.011
410701792,organické látky vyjádřené jako TOC,2.027
752220121,tuhé znečišťující látky,18.383
752220121,oxid siřičitý,86.046
752220121,oxidy dusíku,117.603
752220121,oxid uhelnatý,180.422
752220121,organické látky vyjádřené jako TOC,3.392
752220121,těkavé organické látky (VOC),5.265
752220121,arsen,0.00193
752220121,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.00013
752220121,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.002
752220121,"rtuť její sloučeniny, vyjádřené jako Hg",0.00412
752220121,polychlorované dibenzodioxiny a dibenzofurany,1.61e-09
752220121,polycyklické aromatické uhlovodíky,5.857e-06
752220121,polychlorované bifenyly,2.3e-10
752220121,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.05589
752220121,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.1531
644050033,tuhé znečišťující látky,0.002
410702032,tuhé znečišťující látky,0.016
410702032,oxid siřičitý,0.01
410702032,oxidy dusíku,0.037
410702032,oxid uhelnatý,0.006
410702032,organické látky vyjádřené jako TOC,0.046
752300521,organické látky vyjádřené jako TOC,0.145
752300421,organické látky vyjádřené jako TOC,1.678
410702682,tuhé znečišťující látky,0.083
410702682,oxidy dusíku,0.258
410702682,oxid uhelnatý,0.359
410702952,tuhé znečišťující látky,0.001
410702952,oxid siřičitý,0.001
410702952,oxidy dusíku,0.162
410702952,oxid uhelnatý,0.022
410702952,organické látky vyjádřené jako TOC,0.183
646870593,těkavé organické látky (VOC),0.487
601930013,tuhé znečišťující látky,0.851
707160131,oxidy dusíku,0.385
707160131,oxid uhelnatý,0.012
520500352,oxidy dusíku,7.847
520500352,oxid uhelnatý,8.16
797400013,oxidy dusíku,16.311
797400013,oxid uhelnatý,21.079
669841051,oxidy dusíku,0.01
669830013,tuhé znečišťující látky,0.01
646878061,tuhé znečišťující látky,0.618
646878061,oxidy dusíku,0.661
646970013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.0024
707211251,oxidy dusíku,0.817
707211251,oxid uhelnatý,0.275
707211251,organické látky vyjádřené jako TOC,4.11
707211251,těkavé organické látky (VOC),8.431
721931211,tuhé znečišťující látky,0.065
721931211,těkavé organické látky (VOC),9.486
651800073,tuhé znečišťující látky,0.004
651800073,těkavé organické látky (VOC),0.943
721210771,oxidy dusíku,0.362
721210771,oxid uhelnatý,0.014
721210771,organické látky vyjádřené jako TOC,1.29
721210771,těkavé organické látky (VOC),3.533
721210771,dichlormethan,0.202
520570582,oxidy dusíku,0.008
520570582,oxid uhelnatý,0.001
520570582,těkavé organické látky (VOC),0.546
721930043,tuhé znečišťující látky,0.43
751080701,tuhé znečišťující látky,0.071
751080701,oxidy dusíku,0.019
751080701,oxid uhelnatý,0.001
751080701,těkavé organické látky (VOC),10.705
520502792,tuhé znečišťující látky,1.952
651800093,tuhé znečišťující látky,0.018
651800093,těkavé organické látky (VOC),0.003
520500542,těkavé organické látky (VOC),0.522
520570492,těkavé organické látky (VOC),0.0
520570292,tuhé znečišťující látky,0.21
520570292,těkavé organické látky (VOC),10.729
646970023,tuhé znečišťující látky,0.489
520570662,tuhé znečišťující látky,0.579
520570652,tuhé znečišťující látky,0.398
751080023,tuhé znečišťující látky,0.026
520500602,tuhé znečišťující látky,2.111
520500602,oxidy dusíku,0.095
520500602,oxid uhelnatý,0.004
521270062,tuhé znečišťující látky,0.254
521270062,oxidy dusíku,0.0
521270062,oxid uhelnatý,0.0
520500582,tuhé znečišťující látky,2.313
520500582,oxidy dusíku,0.249
520500582,oxid uhelnatý,0.0
646870693,těkavé organické látky (VOC),0.014
681100013,tuhé znečišťující látky,0.077
520570052,oxidy dusíku,0.716
520570052,oxid uhelnatý,0.359
520500742,organické látky vyjádřené jako TOC,6.407
521201332,tuhé znečišťující látky,0.041
521201332,oxidy dusíku,0.264
521201332,oxid uhelnatý,0.011
521201332,organické látky vyjádřené jako TOC,0.065
521201332,těkavé organické látky (VOC),0.919
646871083,těkavé organické látky (VOC),0.006
647180063,těkavé organické látky (VOC),0.006
665420013,tuhé znečišťující látky,0.078
520500762,tuhé znečišťující látky,0.001
520570322,oxidy dusíku,0.008
520570322,oxid uhelnatý,0.002
520570322,organické látky vyjádřené jako TOC,0.027
520570322,těkavé organické látky (VOC),0.464
520503082,tuhé znečišťující látky,0.012
520503082,oxid siřičitý,0.0
520503082,oxidy dusíku,0.013
520503082,oxid uhelnatý,0.001
520503082,těkavé organické látky (VOC),0.653
520571082,tuhé znečišťující látky,0.038
684970023,tuhé znečišťující látky,0.028
707210013,oxidy dusíku,0.01
707210013,oxid uhelnatý,0.004
646878031,tuhé znečišťující látky,0.001
646878031,oxid siřičitý,0.0
646878031,oxidy dusíku,0.007
646878031,oxid uhelnatý,0.001
647208041,oxid siřičitý,0.0
647208041,oxidy dusíku,0.011
647208041,oxid uhelnatý,0.002
721930831,tuhé znečišťující látky,3.191
721930831,oxidy dusíku,0.078
721930831,oxid uhelnatý,0.028
721930831,organické látky vyjádřené jako TOC,2.355
721930831,diethylamin,0.002
721931201,tuhé znečišťující látky,0.92
721931201,oxidy dusíku,0.533
520500882,oxidy dusíku,0.077
520500882,oxid uhelnatý,0.002
646870171,tuhé znečišťující látky,0.005
646870171,oxid siřičitý,0.285
646870171,oxidy dusíku,4.341
646870171,oxid uhelnatý,0.101
646870171,organické látky vyjádřené jako TOC,0.142
646870171,"antimon a jeho sloučeniny, vyjádřené jako Sb",4.07e-05
646870171,arsen,7.9e-05
646870171,chrom (bez šestimocného chromu),0.000631
646870171,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000519
646870171,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.000392
646870171,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.000307
646870171,"měď a její sloučeniny, vyjádřené jako Cu",0.000875
646870171,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.000314
646870171,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.000419
646870171,"rtuť její sloučeniny, vyjádřené jako Hg",0.000887
646870171,"thalium a jeho sloučeniny, vyjádřené jako Tl",6e-06
646870171,"vanad a jeho sloučeniny, vyjádřené jako V",0.000156
646870171,polychlorované dibenzodioxiny a dibenzofurany,3.16e-10
646870171,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.002
646870171,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.044
520503372,methan,16.01
751080033,oxidy dusíku,1.243
751080033,oxid uhelnatý,1.824
520409292,tuhé znečišťující látky,0.221
646870193,těkavé organické látky (VOC),0.83
520500942,tuhé znečišťující látky,0.048
520500942,oxidy dusíku,0.01
520500942,oxid uhelnatý,0.005
520570242,těkavé organické látky (VOC),0.32
520503022,těkavé organické látky (VOC),1.512
620620281,tuhé znečišťující látky,0.555
620620281,oxid siřičitý,21.984
620620281,oxidy dusíku,16.028
620620281,oxid uhelnatý,15.21
721210023,tuhé znečišťující látky,0.187
520571032,tuhé znečišťující látky,0.039
520571032,oxidy dusíku,0.149
520571032,oxid uhelnatý,0.006
520501032,tuhé znečišťující látky,0.005
520501032,oxidy dusíku,0.087
520501032,oxid uhelnatý,0.004
520501032,organické látky vyjádřené jako TOC,1.8
520501032,těkavé organické látky (VOC),1.347
646870711,tuhé znečišťující látky,0.008
646870711,oxid siřičitý,0.004
646870711,oxidy dusíku,0.78
646870711,oxid uhelnatý,0.13
646870711,organické látky vyjádřené jako TOC,0.026
646870711,těkavé organické látky (VOC),0.3
520503422,tuhé znečišťující látky,0.001
520503422,oxid siřičitý,0.103
520503422,oxidy dusíku,0.009
520503422,oxid uhelnatý,0.27
520503422,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.022
646870873,těkavé organické látky (VOC),0.265
707168111,tuhé znečišťující látky,1.08
707168111,organické látky vyjádřené jako TOC,0.514
707168111,těkavé organické látky (VOC),1.894
707168111,arsen,0.002
707168111,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.002
707168111,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.008
707168111,"rtuť její sloučeniny, vyjádřené jako Hg",0.001
707168111,polychlorované dibenzodioxiny a dibenzofurany,2e-09
707168111,polycyklické aromatické uhlovodíky,0.0002
707168111,polychlorované bifenyly,4e-10
707168111,dimethylamin,0.006
707168111,fenol,0.001
646870183,organické látky vyjádřené jako TOC,0.33
520501102,tuhé znečišťující látky,0.054
520501102,oxidy dusíku,0.072
520501102,oxid uhelnatý,0.03
520501102,organické látky vyjádřené jako TOC,3.836
520500822,tuhé znečišťující látky,1.999
520500822,oxidy dusíku,0.847
520500822,oxid uhelnatý,1.751
520500822,organické látky vyjádřené jako TOC,0.359
647200791,tuhé znečišťující látky,0.015
647200791,oxidy dusíku,0.621
647200791,oxid uhelnatý,0.152
520501162,tuhé znečišťující látky,0.41
520501162,oxid siřičitý,0.003
520501162,oxidy dusíku,0.13
520501162,oxid uhelnatý,0.022
520501162,organické látky vyjádřené jako TOC,0.004
520501162,těkavé organické látky (VOC),0.138
520501162,benzen,0.0084
520501152,tuhé znečišťující látky,0.064
520501152,těkavé organické látky (VOC),0.573
520501152,benzen,0.004
520501142,tuhé znečišťující látky,0.047
520501142,těkavé organické látky (VOC),0.43
520501142,benzen,0.003
646870713,oxidy dusíku,0.01
646870713,oxid uhelnatý,0.003
520502712,těkavé organické látky (VOC),0.583
520502872,tuhé znečišťující látky,0.07
520502872,oxidy dusíku,1.745
520502872,oxid uhelnatý,2.532
646870113,oxidy dusíku,0.084
646870113,oxid uhelnatý,0.019
520501172,těkavé organické látky (VOC),0.956
520501172,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.0099
520570602,tuhé znečišťující látky,0.114
520570602,oxidy dusíku,0.277
520570602,oxid uhelnatý,0.103
520570602,těkavé organické látky (VOC),0.01
706160901,tuhé znečišťující látky,0.131
706160901,oxid siřičitý,6.371
